date,deals,paid_deals,revenue_cash,revenue_contract,spend,calls,paid_rate,cpa_contract,roas_contract,deals_ma7,paid_deals_ma7,spend_ma7
2023-12-29,37.0,4.0,2600.0,24000.0,215.52,283.0,0.10810810810810811,53.88,111.35857461024499,45.57142857142857,2.142857142857143,415.2657142857143
2023-12-30,20.0,1.0,1000.0,11000.0,228.17,99.0,0.05,228.17,48.20966822982864,42.285714285714285,2.2857142857142856,290.4857142857143
2023-12-31,2.0,0.0,0.0,0.0,205.57999999999998,1.0,0.0,,0.0,35.0,2.0,269.9614285714286
2024-01-01,63.0,3.0,3000.0,33000.0,226.5,5.0,0.047619047619047616,75.5,145.6953642384106,36.285714285714285,2.142857142857143,255.19428571428574
2024-01-02,50.0,4.0,3300.0,37000.0,217.91,207.0,0.08,54.4775,169.79486944151256,37.142857142857146,2.5714285714285716,242.9585714285714
2024-01-03,69.0,4.0,7300.0,23000.0,285.32,255.0,0.057971014492753624,71.33,80.61124351605216,40.57142857142857,2.7142857142857144,243.47714285714287
2024-01-04,65.0,6.0,7300.0,42000.0,224.25,312.0,0.09230769230769231,37.375,187.29096989966555,43.714285714285715,3.142857142857143,229.03571428571428
2024-01-05,51.0,1.0,1000.0,11000.0,225.26,282.0,0.0196078431372549,225.26,48.832460268134604,45.714285714285715,2.7142857142857144,230.42714285714283
2024-01-06,36.0,1.0,0.0,3500.0,211.68,107.0,0.027777777777777776,211.68,16.534391534391535,48.0,2.7142857142857144,228.07142857142853
2024-01-07,53.0,2.0,1000.0,14500.0,227.84,40.0,0.03773584905660377,113.92,63.641151685393254,55.285714285714285,3.0,231.25142857142856
2024-01-08,79.0,5.0,3600.0,40000.0,227.88,332.0,0.06329113924050633,45.576,175.53098121818502,57.57142857142857,3.2857142857142856,231.4485714285714
2024-01-09,52.0,4.0,3200.0,29500.0,398.78,377.0,0.07692307692307693,99.695,73.9756256582577,57.857142857142854,3.2857142857142856,257.28714285714284
2024-01-10,61.0,2.0,1300.0,15000.0,306.87,478.0,0.03278688524590164,153.435,48.880633493010066,56.714285714285715,3.0,260.36571428571426
2024-01-11,82.0,5.0,3300.0,40500.0,528.24,306.0,0.06097560975609756,105.648,76.6696955929123,59.142857142857146,2.857142857142857,303.79285714285714
2024-01-12,89.0,2.0,2000.0,16000.0,527.68,361.0,0.02247191011235955,263.84,30.32140691328078,64.57142857142857,3.0,346.99571428571426
2024-01-13,50.0,2.0,1300.0,15000.0,355.53000000000003,101.0,0.04,177.76500000000001,42.19053244451945,66.57142857142857,3.142857142857143,367.5457142857143
2024-01-14,56.0,1.0,1000.0,11000.0,331.25,76.0,0.017857142857142856,331.25,33.20754716981132,67.0,3.0,382.31857142857143
2024-01-15,134.0,4.0,4000.0,44000.0,710.26,330.0,0.029850746268656716,177.565,61.94914538338073,74.85714285714286,2.857142857142857,451.22999999999996
2024-01-16,107.0,7.0,15500.0,46200.0,352.78,482.0,0.06542056074766354,50.39714285714285,130.95980497760644,82.71428571428571,3.2857142857142856,444.6585714285714
2024-01-17,72.0,4.0,1000.0,12000.0,374.11,423.0,0.05555555555555555,93.5275,32.07612734222555,84.28571428571429,3.5714285714285716,454.2642857142857
2024-01-18,83.0,4.0,4300.0,28000.0,335.53999999999996,399.0,0.04819277108433735,83.88499999999999,83.44757703999524,84.42857142857143,3.4285714285714284,426.7357142857142
2024-01-19,72.0,6.0,6200.0,38000.0,362.73,391.0,0.08333333333333333,60.455000000000005,104.7611170843327,82.0,4.0,403.1714285714285
2024-01-20,61.0,3.0,1650.0,17500.0,325.02,214.0,0.04918032786885246,108.33999999999999,53.842840440588276,83.57142857142857,4.142857142857143,398.81285714285707
2024-01-21,54.0,2.0,2000.0,22000.0,335.39,181.0,0.037037037037037035,167.695,65.59527714004592,83.28571428571429,4.285714285714286,399.4042857142857
2024-01-22,78.0,5.0,2200.0,22000.0,728.07,330.0,0.0641025641025641,145.614,30.216874751054156,75.28571428571429,4.428571428571429,401.9485714285714
2024-01-23,78.0,6.0,4800.0,28000.0,337.28000000000003,431.0,0.07692307692307693,56.21333333333334,83.01707779886148,71.14285714285714,4.285714285714286,399.7342857142857
2024-01-24,84.0,5.0,5300.0,35000.0,731.96,503.0,0.05952380952380952,146.392,47.81682059128914,72.85714285714286,4.428571428571429,450.8557142857143
2024-01-25,73.0,5.0,6600.0,29500.0,331.01,514.0,0.0684931506849315,66.202,89.1211745868705,71.42857142857143,4.571428571428571,450.2085714285714
2024-01-26,152.0,3.0,2500.0,24500.0,778.42,340.0,0.019736842105263157,259.4733333333333,31.47401145910948,82.85714285714286,4.142857142857143,509.59285714285716
2024-01-27,53.0,2.0,1200.0,13000.0,392.69,197.0,0.03773584905660377,196.345,33.10499376098195,81.71428571428571,4.0,519.26
2024-01-28,51.0,4.0,4000.0,44000.0,434.15,262.0,0.0784313725490196,108.5375,101.34746055510769,81.28571428571429,4.285714285714286,533.3685714285715
2024-01-29,66.0,3.0,2300.0,26000.0,375.51,436.0,0.045454545454545456,125.17,69.23916806476525,79.57142857142857,4.0,483.0028571428571
2024-01-30,81.0,6.0,9500.0,31000.0,1020.1700000000001,559.0,0.07407407407407407,170.02833333333334,30.38709234735387,80.0,4.0,580.5585714285714
2024-01-31,88.0,3.0,6000.0,20000.0,363.49,573.0,0.03409090909090909,121.16333333333334,55.02214641393161,80.57142857142857,3.7142857142857144,527.92
2024-02-01,117.0,3.0,5500.0,10000.0,344.39,349.0,0.02564102564102564,114.79666666666667,29.036847759807195,86.85714285714286,3.4285714285714284,529.8314285714285
2024-02-02,96.0,3.0,2300.0,14000.0,414.95,352.0,0.03125,138.31666666666666,33.73900469936137,78.85714285714286,3.4285714285714284,477.9071428571429
2024-02-03,71.0,1.0,1000.0,11000.0,430.05,256.0,0.014084507042253521,430.05,25.578421113823975,81.42857142857143,3.2857142857142856,483.2442857142857
2024-02-04,85.0,2.0,600.0,6000.0,433.58,236.0,0.023529411764705882,216.79,13.838276673278289,86.28571428571429,3.0,483.16285714285715
2024-02-05,92.0,2.0,2000.0,10000.0,462.3,248.0,0.021739130434782608,231.15,21.63097555699762,90.0,2.857142857142857,495.5614285714286
2024-02-06,77.0,3.0,2300.0,20000.0,414.32,376.0,0.03896103896103896,138.10666666666665,48.27186715582159,89.42857142857143,2.4285714285714284,409.0114285714286
2024-02-07,164.0,3.0,5000.0,16500.0,1215.75,433.0,0.018292682926829267,405.25,13.571869216533004,100.28571428571429,2.4285714285714284,530.7628571428571
2024-02-08,125.0,1.0,1000.0,11000.0,397.26,424.0,0.008,397.26,27.689674268740877,101.42857142857143,2.142857142857143,538.3157142857143
2024-02-09,41.0,3.0,3000.0,12000.0,306.08,383.0,0.07317073170731707,102.02666666666666,39.20543648719289,93.57142857142857,2.142857142857143,522.7628571428571
2024-02-10,22.0,3.0,2000.0,19000.0,298.4,86.0,0.13636363636363635,99.46666666666665,63.67292225201073,86.57142857142857,2.4285714285714284,503.9557142857143
2024-02-11,36.0,1.0,1000.0,2000.0,314.13,142.0,0.027777777777777776,314.13,6.3667908190876386,79.57142857142857,2.2857142857142856,486.8914285714286
2024-02-12,40.0,3.0,4000.0,24500.0,310.03000000000003,253.0,0.075,103.34333333333335,79.02461052156242,72.14285714285714,2.4285714285714284,465.1385714285714
2024-02-13,49.0,1.0,1000.0,11000.0,376.66999999999996,380.0,0.02040816326530612,376.66999999999996,29.203281386890385,68.14285714285714,2.142857142857143,459.75999999999993
2024-02-14,59.0,4.0,3300.0,37500.0,392.56,442.0,0.06779661016949153,98.14,95.52679845119218,53.142857142857146,2.2857142857142856,342.1614285714286
2024-02-15,68.0,2.0,1200.0,7500.0,282.68,369.0,0.029411764705882353,141.34,26.531767369463704,45.0,2.4285714285714284,325.79285714285714
2024-02-16,64.0,2.0,2000.0,16000.0,253.7,265.0,0.03125,126.85,63.06661411115491,48.285714285714285,2.2857142857142856,318.31
2024-02-17,37.0,0.0,0.0,0.0,287.36,156.0,0.0,,0.0,50.42857142857143,1.8571428571428572,316.73285714285714
2024-02-18,40.0,2.0,3000.0,14000.0,270.27,167.0,0.05,135.135,51.800051800051804,51.0,2.0,310.46714285714285
2024-02-19,116.0,1.0,1000.0,11000.0,603.38,318.0,0.008620689655172414,603.38,18.23063409460042,61.857142857142854,1.7142857142857142,352.3742857142857
2024-02-20,87.0,1.0,1000.0,11000.0,269.71999999999997,474.0,0.011494252873563218,269.71999999999997,40.78303425774878,67.28571428571429,1.7142857142857142,337.0957142857142
2024-02-21,79.0,6.0,9300.0,24500.0,292.91,473.0,0.0759493670886076,48.818333333333335,83.6434399644942,70.14285714285714,2.0,322.86
2024-02-22,102.0,6.0,6000.0,37500.0,596.34,416.0,0.058823529411764705,99.39,62.883589898380116,75.0,2.5714285714285716,367.66857142857145
2024-02-23,94.0,3.0,4000.0,18000.0,589.1899999999999,362.0,0.031914893617021274,196.39666666666665,30.550416673738525,79.28571428571429,2.7142857142857144,415.5957142857143
2024-02-24,60.0,4.0,4000.0,29500.0,394.33,231.0,0.06666666666666667,98.5825,74.81043795805545,82.57142857142857,3.2857142857142856,430.8771428571428
2024-02-25,76.0,3.0,3000.0,27000.0,398.92,180.0,0.039473684210526314,132.97333333333333,67.68274340719944,87.71428571428571,3.4285714285714284,449.2557142857143
2024-02-26,88.0,3.0,4800.0,18500.0,351.21,339.0,0.03409090909090909,117.07,52.67503772671621,83.71428571428571,3.7142857142857144,413.2314285714286
2024-02-27,79.0,1.0,1000.0,11500.0,332.89,552.0,0.012658227848101266,332.89,34.545946108324074,82.57142857142857,3.7142857142857144,422.2557142857143
2024-02-28,62.0,3.0,1600.0,19000.0,378.81,522.0,0.04838709677419355,126.27,50.1570708270637,80.14285714285714,3.2857142857142856,434.5271428571428
2024-02-29,58.0,2.0,2000.0,16000.0,1064.65,415.0,0.034482758620689655,532.325,15.028413093504906,73.85714285714286,2.7142857142857144,501.42857142857144
2024-03-01,56.0,6.0,5800.0,35500.0,369.65,323.0,0.10714285714285714,61.60833333333333,96.03679155958339,68.42857142857143,3.142857142857143,470.0657142857143
2024-03-02,44.0,1.0,1000.0,2000.0,365.92,79.0,0.022727272727272728,365.92,5.465675557498907,66.14285714285714,2.7142857142857144,466.00714285714287
2024-03-03,66.0,2.0,2000.0,13000.0,342.03000000000003,136.0,0.030303030303030304,171.01500000000001,38.00836183960471,64.71428571428571,2.5714285714285716,457.88000000000005
2024-03-04,67.0,3.0,2300.0,14000.0,826.47,333.0,0.04477611940298507,275.49,16.93951383595291,61.714285714285715,2.5714285714285716,525.7742857142857
2024-03-05,90.0,5.0,3600.0,35000.0,306.83,501.0,0.05555555555555555,61.366,114.06968027898185,63.285714285714285,3.142857142857143,522.0514285714286
2024-03-06,90.0,7.0,5800.0,60000.0,796.76,411.0,0.07777777777777778,113.82285714285715,75.30498519001958,67.28571428571429,3.7142857142857144,581.7585714285715
2024-03-07,66.0,2.0,4500.0,14000.0,357.51,489.0,0.030303030303030304,178.755,39.159743783390674,68.42857142857143,3.7142857142857144,480.73857142857145
2024-03-08,46.0,1.0,1000.0,11500.0,347.21,114.0,0.021739130434782608,347.21,33.12116586503845,67.0,3.0,477.53285714285715
2024-03-09,66.0,2.0,2000.0,16000.0,340.26,125.0,0.030303030303030304,170.13,47.022864868042085,70.14285714285714,3.142857142857143,473.8671428571429
2024-03-10,61.0,0.0,0.0,0.0,399.02,136.0,0.0,,0.0,69.42857142857143,2.857142857142857,482.00857142857143
2024-03-11,80.0,7.0,8800.0,50000.0,744.74,383.0,0.0875,106.39142857142858,67.13752450519644,71.28571428571429,3.4285714285714284,470.3328571428571
2024-03-12,80.0,5.0,4800.0,31000.0,1125.99,394.0,0.0625,225.198,27.53132798692706,69.85714285714286,3.4285714285714284,587.3557142857143
2024-03-13,62.0,3.0,9000.0,9000.0,324.48,433.0,0.04838709677419355,108.16000000000001,27.736686390532544,65.85714285714286,2.857142857142857,519.8871428571429
2024-03-14,89.0,7.0,8800.0,57000.0,487.93,429.0,0.07865168539325842,69.70428571428572,116.820035660853,69.14285714285714,3.5714285714285716,538.5185714285714
2024-03-15,72.0,1.0,300.0,4000.0,329.61,374.0,0.013888888888888888,329.61,12.135554139740906,72.85714285714286,3.5714285714285716,536.0042857142857
2024-03-16,51.0,3.0,3000.0,27000.0,310.14,122.0,0.058823529411764705,103.38,87.05745792222868,70.71428571428571,3.7142857142857144,531.7014285714286
2024-03-17,55.0,1.0,1000.0,11000.0,328.57,159.0,0.01818181818181818,328.57,33.47840642785403,69.85714285714286,3.857142857142857,521.6371428571429
2024-03-18,87.0,4.0,4000.0,42000.0,424.07,446.0,0.04597701149425287,106.0175,99.04025278845474,70.85714285714286,3.4285714285714284,475.8271428571429
2024-03-19,108.0,9.0,8400.0,62000.0,761.0899999999999,442.0,0.08333333333333333,84.56555555555555,81.46211354767506,74.85714285714286,4.0,423.6985714285714
2024-03-20,69.0,1.0,1000.0,2000.0,346.69,543.0,0.014492753623188406,346.69,5.768842481756035,75.85714285714286,3.7142857142857144,426.87142857142857
2024-03-21,74.0,4.0,3300.0,25000.0,417.9,400.0,0.05405405405405406,104.475,59.82292414453219,73.71428571428571,3.2857142857142856,416.8671428571429
2024-03-22,75.0,4.0,3300.0,30000.0,452.59999999999997,354.0,0.05333333333333334,113.14999999999999,66.28369421122405,74.14285714285714,3.7142857142857144,434.4371428571429
2024-03-23,45.0,1.0,1000.0,9000.0,497.73,199.0,0.022222222222222223,497.73,18.082092700861914,73.28571428571429,3.4285714285714284,461.2357142857143
2024-03-24,57.0,1.0,1000.0,5000.0,483.49,224.0,0.017543859649122806,483.49,10.341475521727439,73.57142857142857,3.4285714285714284,483.3671428571428
2024-03-25,79.0,4.0,3300.0,22000.0,463.53000000000003,396.0,0.05063291139240506,115.88250000000001,47.4618687032123,72.42857142857143,3.4285714285714284,489.0042857142857
2024-03-26,73.0,0.0,0.0,0.0,524.51,453.0,0.0,,0.0,67.42857142857143,2.142857142857143,455.20714285714286
2024-03-27,98.0,2.0,500.0,6500.0,770.75,475.0,0.02040816326530612,385.375,8.433344145313006,71.57142857142857,2.2857142857142856,515.7871428571428
2024-03-28,88.0,8.0,5900.0,27000.0,592.0600000000001,524.0,0.09090909090909091,74.00750000000001,45.60348613316218,73.57142857142857,2.857142857142857,540.6671428571428
2024-03-29,102.0,4.0,13000.0,18000.0,1124.82,347.0,0.0392156862745098,281.205,16.00256040966555,77.42857142857143,2.857142857142857,636.6985714285713
2024-03-30,73.0,1.0,1000.0,11000.0,575.67,196.0,0.0136986301369863,575.67,19.108169611061893,81.42857142857143,2.857142857142857,647.8328571428572
2024-03-31,83.0,1.0,2000.0,3000.0,685.35,141.0,0.012048192771084338,685.35,4.377325454147516,85.14285714285714,2.857142857142857,676.6700000000001
2024-04-01,72.0,2.0,1300.0,15500.0,607.94,267.0,0.027777777777777776,303.97,25.495937099055826,84.14285714285714,2.5714285714285716,697.3000000000001
2024-04-02,96.0,5.0,18300.0,42500.0,676.16,677.0,0.052083333333333336,135.232,62.85494557501183,87.42857142857143,3.2857142857142856,718.9642857142857
2024-04-03,98.0,5.0,5000.0,34000.0,640.62,572.0,0.05102040816326531,128.124,53.073584964565576,87.42857142857143,3.7142857142857144,700.3742857142857
2024-04-04,100.0,1.0,1000.0,11000.0,622.3299999999999,461.0,0.01,622.3299999999999,17.67550977777064,89.14285714285714,2.7142857142857144,704.6985714285713
2024-04-05,78.0,1.0,1000.0,11000.0,590.21,459.0,0.01282051282051282,590.21,18.637434133613457,85.71428571428571,2.2857142857142856,628.3257142857143
2024-04-06,50.0,3.0,2600.0,11000.0,525.08,312.0,0.06,175.02666666666667,20.94918869505599,82.42857142857143,2.5714285714285716,621.0985714285714
2024-04-07,81.0,0.0,0.0,0.0,698.3199999999999,105.0,0.0,,0.0,82.14285714285714,2.4285714285714284,622.9514285714286
2024-04-08,100.0,7.0,5301.0,48001.0,681.02,503.0,0.07,97.28857142857143,70.48397991248422,86.14285714285714,3.142857142857143,633.3914285714285
2024-04-09,84.0,3.0,2300.0,26500.0,717.33,683.0,0.03571428571428571,239.11,36.94255084828461,84.42857142857143,2.857142857142857,639.2728571428571
2024-04-10,93.0,1.0,3500.0,3000.0,715.67,666.0,0.010752688172043012,715.67,4.1918761440328645,83.71428571428571,2.2857142857142856,649.9942857142858
2024-04-11,225.0,3.0,2300.0,25500.0,655.27,624.0,0.013333333333333334,218.42333333333332,38.91525630656066,101.57142857142857,2.5714285714285716,654.7
2024-04-12,164.0,6.0,4100.0,39500.0,664.77,430.0,0.036585365853658534,110.795,59.419047189253426,113.85714285714286,3.2857142857142856,665.3514285714285
2024-04-13,127.0,0.0,0.0,0.0,1201.64,144.0,0.0,,0.0,124.85714285714286,2.857142857142857,762.0028571428572
2024-04-14,124.0,1.0,11000.0,11000.0,688.84,188.0,0.008064516129032258,688.84,15.968875210498808,131.0,3.0,760.6485714285715
2024-04-15,141.0,0.0,0.0,0.0,951.88,425.0,0.0,,0.0,136.85714285714286,2.0,799.3428571428573
2024-04-16,266.0,4.0,5800.0,29500.0,847.36,625.0,0.015037593984962405,211.84,34.81401057401813,162.85714285714286,2.142857142857143,817.9185714285715
2024-04-17,157.0,3.0,13000.0,27000.0,767.63,492.0,0.01910828025477707,255.87666666666667,35.17319541966833,172.0,2.4285714285714284,825.3414285714287
2024-04-18,85.0,3.0,13000.0,26500.0,598.16,448.0,0.03529411764705882,199.38666666666666,44.302527751772104,152.0,2.4285714285714284,817.1828571428571
2024-04-19,75.0,3.0,3000.0,21000.0,595.44,424.0,0.04,198.48000000000002,35.268037081821845,139.28571428571428,2.0,807.2785714285716
2024-04-20,68.0,1.0,1000.0,11000.0,596.99,297.0,0.014705882352941176,596.99,18.425769275867268,130.85714285714286,2.142857142857143,720.9
2024-04-21,85.0,2.0,12000.0,22000.0,637.69,370.0,0.023529411764705882,318.845,34.49952171117627,125.28571428571429,2.2857142857142856,713.592857142857
2024-04-22,110.0,6.0,10000.0,48000.0,1149.74,544.0,0.05454545454545454,191.62333333333333,41.74856924174161,120.85714285714286,3.142857142857143,741.8585714285715
2024-04-23,95.0,5.0,5300.0,40000.0,591.58,592.0,0.05263157894736842,118.316,67.61553805064403,96.42857142857143,3.2857142857142856,705.3185714285715
2024-04-24,84.0,3.0,2500.0,13500.0,665.85,508.0,0.03571428571428571,221.95000000000002,20.274836674926785,86.0,3.2857142857142856,690.7785714285714
2024-04-25,74.0,1.0,1000.0,11000.0,694.57,584.0,0.013513513513513514,694.57,15.837136645694457,84.42857142857143,3.0,704.5514285714287
2024-04-26,66.0,1.0,300.0,4000.0,576.02,356.0,0.015151515151515152,576.02,6.944203326273393,83.14285714285714,2.7142857142857144,701.7771428571428
2024-04-27,59.0,0.0,0.0,0.0,530.93,290.0,0.0,,0.0,81.85714285714286,2.5714285714285716,692.34
2024-04-28,68.0,1.0,11500.0,11000.0,618.12,321.0,0.014705882352941176,618.12,17.7958972367825,79.42857142857143,2.4285714285714284,689.5442857142858
2024-04-29,90.0,3.0,3000.0,27000.0,946.73,388.0,0.03333333333333333,315.57666666666665,28.519218784658772,76.57142857142857,2.0,660.5428571428572
2024-04-30,67.0,2.0,1500.0,9500.0,510.76,573.0,0.029850746268656716,255.38,18.599733730127653,72.57142857142857,1.5714285714285714,648.9971428571429
2024-05-01,83.0,1.0,1000.0,11000.0,1369.3200000000002,147.0,0.012048192771084338,1369.3200000000002,8.033184354278035,72.42857142857143,1.2857142857142858,749.4928571428571
2024-05-02,133.0,3.0,3000.0,18000.0,528.09,463.0,0.022556390977443608,176.03,34.08509913082997,80.85714285714286,1.5714285714285714,725.71
2024-05-03,63.0,2.0,1300.0,15000.0,483.08,377.0,0.031746031746031744,241.54,31.05075763848638,80.42857142857143,1.7142857142857142,712.4328571428571
2024-05-04,72.0,1.0,11500.0,11000.0,426.8,162.0,0.013888888888888888,426.8,25.77319587628866,82.28571428571429,1.8571428571428572,697.5571428571429
2024-05-05,56.0,2.0,12500.0,16000.0,493.51,269.0,0.03571428571428571,246.755,32.4208222731049,80.57142857142857,2.0,679.7557142857144
2024-05-06,99.0,2.0,2000.0,22000.0,596.35,305.0,0.020202020202020204,298.175,36.891087448645926,81.85714285714286,1.8571428571428572,629.7014285714286
2024-05-07,84.0,0.0,0.0,0.0,446.38,452.0,0.0,,0.0,84.28571428571429,1.5714285714285714,620.5042857142859
2024-05-08,72.0,4.0,3500.0,37500.0,461.49,490.0,0.05555555555555555,115.3725,81.25853214587532,82.71428571428571,2.0,490.8142857142857
2024-05-09,68.0,3.0,12100.0,24500.0,523.1899999999999,200.0,0.04411764705882353,174.39666666666665,46.828112158107004,73.42857142857143,2.0,490.1142857142857
2024-05-10,64.0,4.0,7500.0,25500.0,677.83,439.0,0.0625,169.4575,37.620052225484265,73.57142857142857,2.2857142857142856,517.9357142857143
2024-05-11,56.0,1.0,1000.0,11000.0,457.12,172.0,0.017857142857142856,457.12,24.06370318515926,71.28571428571429,2.2857142857142856,522.2671428571429
2024-05-12,75.0,2.0,12500.0,22000.0,605.4,306.0,0.02666666666666667,302.7,36.33961017509085,74.0,2.2857142857142856,538.2514285714286
2024-05-13,86.0,2.0,1500.0,16000.0,445.53,484.0,0.023255813953488372,222.765,35.91228424572981,72.14285714285714,2.2857142857142856,516.7057142857143
2024-05-14,66.0,0.0,0.0,0.0,443.12,646.0,0.0,,0.0,69.57142857142857,2.2857142857142856,516.24
2024-05-15,48.0,3.0,2300.0,24000.0,275.93,592.0,0.0625,91.97666666666667,86.97858152429964,66.14285714285714,2.142857142857143,489.7314285714286
2024-05-16,66.0,5.0,5000.0,35500.0,535.13,610.0,0.07575757575757576,107.026,66.33902042494347,65.85714285714286,2.4285714285714284,491.43714285714293
2024-05-17,51.0,3.0,4500.0,9500.0,435.11,405.0,0.058823529411764705,145.03666666666666,21.83355932982464,64.0,2.2857142857142856,456.7628571428572
2024-05-18,44.0,2.0,2000.0,22000.0,492.01,209.0,0.045454545454545456,246.005,44.714538322391824,62.285714285714285,2.4285714285714284,461.7471428571429
2024-05-19,39.0,1.0,500.0,4500.0,354.96000000000004,148.0,0.02564102564102564,354.96000000000004,12.677484787018255,57.142857142857146,2.2857142857142856,425.96999999999997
2024-05-20,35.0,0.0,0.0,0.0,339.32,258.0,0.0,,0.0,49.857142857142854,2.0,410.79714285714283
2024-05-21,45.0,4.0,6800.0,30500.0,524.82,534.0,0.08888888888888889,131.205,58.115163294081775,46.857142857142854,2.5714285714285716,422.46857142857147
2024-05-22,40.0,1.0,11000.0,11000.0,578.55,640.0,0.025,578.55,19.013049866044422,45.714285714285715,2.2857142857142856,465.69999999999993
2024-05-23,51.0,2.0,2000.0,22000.0,442.75,500.0,0.0392156862745098,221.375,49.68944099378882,43.57142857142857,1.8571428571428572,452.50285714285707
2024-05-24,52.0,3.0,4500.0,12000.0,382.3,308.0,0.057692307692307696,127.43333333333334,31.3889615485221,43.714285714285715,1.8571428571428572,444.9585714285714
2024-05-25,32.0,2.0,1300.0,15000.0,349.75,126.0,0.0625,174.875,42.88777698355968,42.0,1.8571428571428572,424.63571428571424
2024-05-26,44.0,2.0,1500.0,14500.0,403.57,140.0,0.045454545454545456,201.785,35.9293307232946,42.714285714285715,2.0,431.58
2024-05-27,49.0,0.0,0.0,0.0,529.1899999999999,431.0,0.0,,0.0,44.714285714285715,2.0,458.70428571428573
2024-05-28,65.0,2.0,1000.0,8000.0,791.44,463.0,0.03076923076923077,395.72,10.108157282927321,47.57142857142857,1.7142857142857142,496.79285714285714
2024-05-29,69.0,2.0,5000.0,15000.0,577.14,515.0,0.028985507246376812,288.57,25.99022767439443,51.714285714285715,1.8571428571428572,496.59142857142854
2024-05-30,83.0,2.0,2000.0,20000.0,1284.22,595.0,0.024096385542168676,642.11,15.573655604179969,56.285714285714285,1.8571428571428572,616.8014285714287
2024-05-31,94.0,3.0,2500.0,11000.0,958.91,461.0,0.031914893617021274,319.63666666666666,11.4713581045145,62.285714285714285,1.8571428571428572,699.1742857142857
2024-06-01,75.0,1.0,1000.0,9000.0,465.07,191.0,0.013333333333333334,465.07,19.3519255165889,68.42857142857143,1.7142857142857142,715.6485714285715
2024-06-02,51.0,0.0,0.0,0.0,456.71,137.0,0.0,,0.0,69.42857142857143,1.4285714285714286,723.24
2024-06-03,74.0,4.0,9500.0,12500.0,512.74,454.0,0.05405405405405406,128.185,24.378827475913717,73.0,2.0,720.89
2024-06-04,72.0,2.0,4600.0,8500.0,508.59000000000003,521.0,0.027777777777777776,254.29500000000002,16.712872844530956,74.0,2.0,680.4828571428571
2024-06-05,85.0,3.0,1600.0,19000.0,1009.11,575.0,0.03529411764705882,336.37,18.828472614482067,76.28571428571429,2.142857142857143,742.1928571428571
2024-06-06,59.0,4.0,6500.0,34500.0,437.40999999999997,569.0,0.06779661016949153,109.35249999999999,78.87336823575136,72.85714285714286,2.4285714285714284,621.22
2024-06-07,57.0,2.0,1300.0,15000.0,774.1899999999999,465.0,0.03508771929824561,387.09499999999997,19.375088802490346,67.57142857142857,2.2857142857142856,594.8314285714285
2024-06-08,46.0,1.0,1000.0,11000.0,447.94,316.0,0.021739130434782608,447.94,24.556860293789345,63.42857142857143,2.2857142857142856,592.3842857142856
2024-06-09,7.0,0.0,0.0,0.0,425.62,352.0,0.0,,0.0,57.142857142857146,2.2857142857142856,587.9428571428571
2024-06-10,191.0,4.0,4000.0,44000.0,500.72,357.0,0.020942408376963352,125.18,87.87346221441125,73.85714285714286,2.2857142857142856,586.2257142857143
2024-06-11,141.0,1.0,1000.0,9000.0,521.86,358.0,0.0070921985815602835,521.86,17.24600467558349,83.71428571428571,2.142857142857143,588.1214285714286
2024-06-12,92.0,0.0,0.0,0.0,573.8,489.0,0.0,,0.0,84.71428571428571,1.7142857142857142,525.9342857142857
2024-06-13,86.0,0.0,0.0,0.0,666.85,439.0,0.0,,0.0,88.57142857142857,1.1428571428571428,558.7114285714285
2024-06-14,110.0,0.0,0.0,0.0,488.83,594.0,0.0,,0.0,96.14285714285714,0.8571428571428571,517.9457142857143
2024-06-15,72.0,3.0,2000.0,18000.0,486.51,140.0,0.041666666666666664,162.17,36.9982117530986,99.85714285714286,1.1428571428571428,523.4557142857142
2024-06-16,69.0,0.0,0.0,0.0,543.82,331.0,0.0,,0.0,108.71428571428571,1.1428571428571428,540.3414285714285
2024-06-17,144.0,0.0,0.0,0.0,556.66,392.0,0.0,,0.0,102.0,0.5714285714285714,548.3328571428572
2024-06-18,122.0,0.0,0.0,0.0,634.58,379.0,0.0,,0.0,99.28571428571429,0.42857142857142855,564.4357142857143
2024-06-19,49.0,0.0,0.0,0.0,543.52,569.0,0.0,,0.0,93.14285714285714,0.42857142857142855,560.1099999999999
2024-06-20,43.0,0.0,0.0,0.0,475.08,591.0,0.0,,0.0,87.0,0.42857142857142855,532.7142857142857
2024-06-21,28.0,0.0,0.0,0.0,341.34,276.0,0.0,,0.0,75.28571428571429,0.42857142857142855,511.6442857142857
